id,name,shortName,abbreviation,teamType,location,website,parentLeague,establishedDate,disbandedDate,genus,domain
"27726","Libertines","","","Home Team","","","23411","","2015-11-12","Womens","Australia"
"97059","Liberty Dolls Almada Roller Derby","Liberty Dolls","LDARD","Travel Team","Lisbon, Portugal","https://www.facebook.com/libertydolls/","","2015-10-01","","Womens","Europe"
"95653","Liberty Rebellion","","","Exhibition Team","","","","","","Womens","Europe"
"105620","Licántropos RDN","Licántropos","LRDN","Travel Team","Neuquen, Argentina","https://www.facebook.com/LicantroposRDN/","","","","Womens","South America"
"24233","Licorice Short Shorts","","","Home Team","","","16743","","2011-01-01","Womens","Australia"
"18111","Lidköping Roller Derby","Lidkoping","LRD","Travel Team","Lidköping, Sweden","https://www.facebook.com/pages/SufferCity-Sweethearts-Lidk%C3%B6ping-Roller-Derby/331865923510087","","","","Womens","Europe"
"36759","Liga Combativas Revoltosas","Combativas Revoltosas","CRRD","Travel Team","Bogotá, Distrito Capital, Colombia","https://www.facebook.com/Combativasrevoltosas.rollerderby.bogota/","","","","Womens","South America"
"25317","Liga Dirty Fucking Dolls","Dirty Fucking Dolls","DFD","Travel Team","Temperley, Buenos Aires, Argentina","https://www.facebook.com/Rollerderby-Dirty-Fucking-Dolls-Temperley-227600047250823/","","2011-03-15","","Womens","South America"
"55433","Liga Freak Army Roller Derby","Freak Army","FARD","Travel Team","Córdoba, Córdoba, Argentina","https://www.facebook.com/FreakArmyRollerDerby/info","","2012-05-18","","Womens","South America"
"55440","Liga Rio Gallegos Roller Derby","Rio Gallegos","RGRD","Travel Team","Rio Gallegos, Santa Fe, Argentina","https://www.facebook.com/ligariogallegos.rollerderby","","","","Womens","South America"
"25177","Liga Roller Derby Ciudad de México (Mens)","Roller Derby Mexico (Mens)","LRDCM (M)","Travel Team","Mexico City, Distrito Federal, Mexico","https://www.facebook.com/RollerDerbyMxDF/info","","","","Mens","South America"
"13355","Liga Roller Derby Ciudad de México (Womens)","Quimeras","LRDCM (W)","Travel Team","Mexico City, Distrito Federal, Mexico","https://www.facebook.com/TEAMQUIMERAS/","","","","Womens","South America"
"55437","Liga Roller Derby Neuquen","Neuquén","LRDN","Travel Team","Neuquén, Neuquén, Argentina","https://www.facebook.com/pages/Hienas-De-La-Calle-Roller-Derby-Nqn/199561370231999?sk=info","","2013-11-19","","Womens","South America"
"56113","Liga Roller Derby Temuco","Temuco","RDT","Travel Team","Temuco, Araucanía, Chile","https://www.facebook.com/pages/Liga-Roller-Derby-Temuco/121131931291395?sk=info","","2013-04-02","","Womens","South America"
"56183","Liga Roller Derby Tijuana (Mens)","Roller Derby Tijuana (M)","LRDT(M)","Travel Team","Tijuana, Baja California, Mexico","https://www.facebook.com/ligarollerderbytj/about","","","","Mens","South America"
"56153","Liga Roller Derby Tijuana (Womens)","Roller Derby Tijuana (W)","LRDT(W)","Travel Team","Tijuana, Baja California, Mexico","https://www.facebook.com/ligarollerderbytj/about","","","","Womens","South America"
"103250","Liga Tamaulipas Roller Derby","Tamaulipas","TRD","Travel Team","Tamaulipas, Mexico","https://www.facebook.com/TamaulipasRollerDerby/","","2018-05-01","","Womens","South America"
"56105","Light City Derby (Co-Ed)","Light City Co-Ed","LCDCE","Travel Team","Adelaide, SA, Australia","http://www.lightcityderby.com.au/","","2011-07-01","","Coed","Australia"
"56106","Light City Derby (Mens)","Light City","LCD(M)","Travel Team","Adelaide, SA, Australia","http://www.lightcityderby.com.au/","","2011-07-01","","Mens","Australia"
"25374","Light City Derby (Womens)","Light City","LCD","Travel Team","Adelaide, SA, Australia","http://www.lightcityderby.com.au/","","2011-07-01","","Womens","Australia"
"47600","Lightning","","","B Team","","","34098","","2018-01-15","Womens","Australia"
"13534","Lightning Broads","","","B Team","","http://www.okcrd.com/teams/lightning-broads/","4294","","2017-01-04","Womens","USA"
"30451","Lihamukiloijat","","","B Team","","http://www.lahtirollerderby.com/","18438","","2015-08-01","Womens","Europe"
"9820","Lil Chicago Roller Derby","Lil Chicago","LilCRD","Travel Team","Moose Jaw, SK, Canada","http://www.mjderby.ca","","2010-01-01","2017-01-01","Womens","Canada"
"39989","Lil' Adelaide Rollers","Lil' Adelaide","LAR","Travel Team","Adelaide, SA, Australia","http://liladelaiderollers.wix.com/site","","2010-08-01","","Junior","Australia"
"52479","Lil' Chicago Roller Derby Jr.","Lil' Chicago Jr.","LCJR","Travel Team","Moose Jaw, SK","http://www.mjderby.ca/teams/mostwanted","","","","Junior","Canada"
"44218","Lilac City Pixies","Lilac City Pixies","LCJR","Travel Team","Spokane, WA","https://www.facebook.com/Pixies.Jr.Derby/info","","2007-01-01","","Junior","USA"
"78465","Lilac City Roller Derby (Mens)","Lilac City","LCRD (M)","Travel Team","Spokane, WA","https://www.facebook.com/LilacCityRollerDerby/","","2016-01-01","","Mens","USA"
"109593","Lilac City Roller Derby (OTA)","Quad Forsaken","QF","Travel Team","Spokane, WA, USA","https://www.facebook.com/LilacCityRollerDerby/","","","","Coed","USA"
"8049","Lilac City Roller Derby (Womens)","Lilac City","LCRD (W)","Travel Team","Spokane, WA","http://www.lilaccityrollerderby.com/","","","","Womens","USA"
"94168","Lille Roller Juniors","Lille","LRJ","Travel Team","Lille, France","http://www.lillerollergirls.com/","","","","Junior","Europe"
"38429","Limerick B team","","","B Team","","http://limerickrollergirls.com/","11053","","2015-11-12","Womens","Europe"
"11053","Limerick Roller Derby","Limerick","LRD","Travel Team","Limerick, Ireland","http://www.limerickrollerderby.com/","","","","Womens","Europe"
"9821","Limestone CrusHers Roller Derby","CrusHers","LCRD","Travel Team","Kingston, ON, Canada","http://limestonecrushers.ca","","2011-01-01","2013-02-13","Womens","Canada"
"75064","Limoges Roller Derby","Limoges","LRD","Travel Team","Limoges, France","http://limogesrollerskating.info/","","2012-05-01","","Womens","Europe"
"19540","Lincoln Land Roller Derby (Men's)","Springfield Assault","LLRDSA","Travel Team","Springfield, IL","http://lincolnlandrollerderbyleague.com/wordpress/","","","","Mens","USA"
"19541","Lincoln Land Roller Derby (Women's)","Lincoln Land (W)","LLRD","Travel Team","Springfield, IL","http://lincolnlandrollerderbyleague.com/wordpress/","","","2013-01-01","Womens","USA"
"7931","Lincolnshire Bombers","Lincolnshire","LBRG","Travel Team","Lincoln, UK","https://www.facebook.com/LincolnshireBombersRollerDerby/","","2008-03-01","","Womens","Europe"
"40537","Lincolnshire Bombers Roller Girls Bombinos","Lincolnshire Bombinos","LBRGB","Travel Team","Lincoln, UK","http://lincolnshire-bombers.com/?page_id=136","","","","Junior","Europe"
"17617","Lincolnshire Rolling Thunder","Rolling Thunder","LRT","Travel Team","Lincoln, UK","http://www.lincolnshirerollingthunder.com/","","","2021-11-07","Mens","Europe"
"17799","Lindsay Roller Derby","Lindsay","LRD","Travel Team","Lindsay, ON, Canada","","","2012-01-01","","Womens","Canada"
"87801","Linköping Roller Derby","Linköping","LKPG","Travel Team","Linköping, Sweden","https://www.facebook.com/Link%C3%B6ping-Rollerderby-323768450984354/","","","","Womens","Europe"
"95000","Linz Roller Derby","Steelcity Rollers","LRD","Travel Team","Linz, Austria","http://www.linzrollerderby.com/","","","","Womens","Europe"
"108360","Lion Girls Roller Derby","Lion Girls","LGRD","Travel Team","León, Spain","https://www.facebook.com/liongirlsrollerderby.es/","","","","Womens","Europe"
"24163","Lipstick Militia","","","Home Team","","http://www.sjderbygirls.com/#!Lipstick Militia/c1lsb","24158","","2013-01-01","Womens","USA"
"20641","Lisboa Roller Derby League","Lisboa","LRDL","Travel Team","Lisbon, Portugal","https://www.facebook.com/lisboarollerderbyleague/","","","2018-12-01","Womens","Europe"
"62355","Lisboa Roller Derby Troopers","Lisboa Troopers","LRDT","Travel Team","Lisbon, Portugal","https://www.facebook.com/LisboaRollerDerbyTroopers?fref=ts","","","","Womens","Europe"
"38481","Lisbon Grrrls Roller Derby","Lisbon Grrrls","LGRD","Travel Team","Lisbon, Portugal","https://www.facebook.com/LisbonGrrrlsRollerDerby","","","","Womens","Europe"
"9203","Little Arsenic Annies","","","Home Team","","","3411","","2008-01-01","Womens","USA"
"56887","Little Brisbane Roller Girls","Little Brisbane","LBRG","Travel Team","Brisbane, Queensland, Australia","http://www.littlebrisbanerollergirls.com/","","","","Junior","Australia"
"44214","Little City Junior Rollers","Little City Jr.","LCJR","Travel Team","Johnson City, TN","http://www.littlecityrollergirls.com/juniors","","2010-01-01","","Junior","USA"
"5918","Little City Rollergirls","Little City","LCRG","Travel Team","Johnson City, TN","http://www.littlecityrollergirls.com/","","","","Womens","USA"
"44126","Little City/Mad Divas Mixed Team","","","Exhibition Team","","","","","","Junior","USA"
"44104","Little Darlings","","","B Team","","","39020","","","Junior","USA"
"25059","Little Goodie Two Skates","","","Home Team","","","24503","","2012-01-01","Womens","Australia"
"55810","Little London Derby Girls","Little London","LLDG","Travel Team","Londrina, Paraná, Brazil","https://www.facebook.com/LittleLondonDerbyGirls/info","","2012-08-01","","Womens","South America"
"7745","Little Steel Derby Girls","Little Steel Derby Girls","LSDG","Travel Team","Niles, OH","http://www.littlesteelderbygirls.com/","","2008-01-01","","Womens","USA"
"8955","Liverpool Roller Birds","Liverpool","LRB","Travel Team","Liverpool, UK","http://www.liverpoolrollerbirds.co.uk/","","","","Womens","Europe"
"58576","Living Dead","","","B Team","","http://www.e-villerollerderby.com/#!living-dead/cp7d","9304","2014-12-01","","Womens","Canada"
"24497","Living Dead Rollers","","","B Team","","","18766","","","Womens","New Zealand"
"103819","Lobas","","","B Team","","https://www.facebook.com/rollerderbypuebla/","94418","","","Womens","South America"
"110725","Lobishomes Men's Roller Derby","Lobishomes","LMRD","Travel Team","Galicia, Spain","","","","","Mens","Europe"
"25178","Lobos","","","Home Team","","","25177","","2014-02-02","Womens","South America"
"9893","Lockdown Lolitas","","","Home Team","","","9830","","","Womens","Canada"
"105469","Lockeford Liberators","Lockeford","LL","Travel Team","Lockeford, CA, USA","https://www.facebook.com/lockefordliberators/","","","","Womens","USA"
"62046","Loco City Derby Girls","Loco City","LCDG","Travel Team","Lodi, CA","http://lococityderbygirls.org/","","2014-10-24","","Womens","USA"
"50870","Loco Junior Roller Derby London","London LOCO Jr.","LLJR","Travel Team","London, ON","http://locojuniorrollerderby.wordpress.com/","","","2014-04-20","Junior","Canada"
"29746","Loco-Motives","","","B Team","","","4292","","2015-12-31","Womens","USA"
"10101","Lolitas de los Muertos","","","Home Team","","http://www.arizonarollergirls.com/default.aspx?PageId=6","9066","","2014-08-31","Womens","USA"
"26179","Lomme Roller Girls","Lomme","LRG","Travel Team","Lomme, France","https://www.lommerollergirls.com/","","","","Womens","Europe"
"7939","London Batter C Power","","","B Team","","http://www.londonrollergirls.com/batter-c-power","3628","","","Womens","Europe"
"7938","London Brawl Saints","","","B Team","","http://www.londonrollergirls.com/brawl-saints","3628","","","Womens","Europe"
"30834","London Middlesex Roller Derby","London Middlesex","LMRD","Travel Team","London, ON, Canada","https://www.facebook.com/groups/270561139737281/members/","","2012-01-01","2014-04-20","Womens","Canada"
"7947","London Rockin' Rollers","Rockin' Rollers","LRR","Travel Team","London, UK","http://www.londonrockinrollers.co.uk/","","","","Womens","Europe"
"3628","London Roller Derby","London","LRD","Travel Team","London, UK","http://www.londonrollergirls.com/","","","","Womens","Europe"
"12247","Lone Star Assassins","","","Home Team","","http://acderby.com/cms/content/view/16/31/","3424","","2015-12-31","Womens","USA"
"87903","Lone Star Chaos Junior Roller Derby","Lone Star Chaos","LSCJRD","Travel Team","Spring, TX","http://lonestarchaos.com/","","","","Junior","USA"
"12484","Long Beach Roller Derby","Long Beach","LBRD","Travel Team","Long Beach, CA","http://www.longbeachrollerderby.com/","","","2013-01-01","Womens","USA"
"3416","Long Island Roller Rebels","Long Island","LIRR","Travel Team","Long Island, NY","http://www.longislandrollerrebels.com/","","","","Womens","USA"
"53546","Los Alamos Derby Dames","Los Alamos","LADD","Travel Team","Los Alamos, NM","http://laderbydames.com/","","2011-04-01","","Womens","USA"
"100920","Los Anarchists Junior Derby","Los Anarchists","LAJD","Travel Team","Los Angeles, CA, USA","https://www.facebook.com/losanarchists/","","","","Junior","USA"
"23498","Los Angeles Derby Dolls","LA Derby Dolls","LADD","Travel Team","Los Angeles, CA","http://derbydolls.com/la","","2003-01-01","","Womens","USA"
"76297","Los Angeles Renegade Rollergirls","LA Renegades","LARRG","Travel Team","Los Angeles, CA","http://www.larenegaderollergirls.com/","","2011-01-01","","Womens","USA"
"56191","Los Gallos Roller Derby Masculino","Los Gallos","GRDM","Travel Team","Morón, Buenos Aires, Argentina","","","","","Mens","South America"
"47680","Lost Girls","","","B Team","","","8964","","2015-05-06","Womens","Europe"
"18305","Lothian Roller Derby","Lothian","LRD","Travel Team","Edinburgh, UK","https://lothianrollerderby.co.uk/","","2011-11-01","","Womens","Europe"
"106280","Lothian Roller Derby (OTA)","Lothian (OTA)","LRD (OTA)","Travel Team","Edinburgh, UK","https://lothianrollerderby.co.uk/","","","","Coed","Europe"
"36629","Loughborough Roller Derby League","Loughborough","LRDL","Travel Team","Loughborough, UK","https://www.facebook.com/LoughboroughRollerDerbyLeague","","","","Womens","Europe"
"21164","Love Rockettes","","","Home Team","","","19200","","2014-01-01","Womens","Australia"
"32646","Lovely Lethals","","","Home Team","","","32634","","","Womens","USA"
"24118","Low Down Lucys","","","Home Team","","","3452","","2008-12-31","Womens","USA"
"91378","Low Rolling Deuces","","","B Team","","","13368","","","Womens","USA"
"6738","Lowcountry Highrollers","Lowcountry","LCHR","Travel Team","Charleston, SC","http://lowcountryhighrollers.com/","","","","Womens","USA"
"35473","Lower Broads","","","Exhibition Team","","http://www.nashvillerollergirls.com","3445","2010-01-01","","Womens","USA"
"27614","Lpr HCRollers","LPR","LPRHC","Travel Team","Lappeenranta, Finland","http://www.facebook.com/LprHCRollers","","","","Womens","Europe"
"9870","Lucious Lunch Ladies","","","Home Team","","","9807","","2015-11-12","Womens","Canada"
"24139","Lucky Harmers","","","Home Team","","","3411","","2008-12-31","Womens","USA"
"51237","LUCKY TAMPA","","","Exhibition Team","","","","","","Junior","USA"
"9395","Luleå Roller Derby","Luleå","LRD","Travel Team","Luleå, Sweden","http://lulearollerderby.se","","","","Womens","Europe"
"88325","Luleå Roller Derby B","","","B Team","","http://lulearollerderby.se","9395","","","Womens","Europe"
"40538","Luleå Roller Derby Juniors","Luleå Juniors","LRD","Travel Team","Luleå, Sweden","http://www.lulearollerderby.se","","","","Junior","Europe"
"9928","Lumber Jackies","","","Home Team","","","9855","","2013-01-01","Womens","Canada"
"30427","Lumber Jackies","","","Home Team","","","14228","","2014-04-13","Womens","USA"
"56328","Lumberjanes","","","Home Team","","","56292","","2016-02-01","Womens","USA"
"54609","Lunachicks","","","B Team","","","35936","","2015-06-09","Womens","Canada"
"11051","Lutece Destroyeuses Roller Derby Paris","Lutece","RDP","Travel Team","Paris, Ile-de-France, France","http://lutecedestroyeuses.com","","2011-01-01","","Womens","Europe"
"25448","Lxs Pibxs","","","B Team","","","25016","","","Womens","South America"
"34116","Lyman Roller Derby","Lyman","LTB","Travel Team","Lyman, WY","https://www.facebook.com/pages/TOXIC-Bombshells/","","2013-03-01","","Womens","USA"
"40966","Lyon Association Roller Derby","Lyonnaises","LARD","Travel Team","Lyon, France","https://www.facebook.com/lyonassorollerderby","","","2018-08-01","Womens","Europe"
"17929","Lyon Roller Derby (Womens)","Lyon","LRD(W)","Travel Team","Lyon, France","http://rollerderbylyon.fr/","","2011-05-05","2018-08-01","Womens","Europe"
"98033","Lyon United Roller Derby","Lyon","LURD","Travel Team","Lyon, France","https://www.facebook.com/Lyon.United.Roller.Derby/","","","","Womens","Europe"
"62821","Lyon United Roller Derby (Mens)","Lyon (Mens)","LURD(M)","Travel Team","Lyon, France","https://www.facebook.com/Lyon.United.Roller.Derby/","","","","Mens","Europe"
"7836","M-80s","","","Home Team","","http://www.archrivalrollergirls.com/teams-staff/m80s/","3433","","2017-12-01","Womens","USA"
"25354","M.I.A. Derby Girls","M.I.A.","M.I.A.","Travel Team","Tumwater, WA","https://www.facebook.com/pages/MIA-Derby-Girls/245168975559817?sk=info","","","2015-07-01","Womens","USA"
"53813","M.U.L.L.E.T.","","","Exhibition Team","","","","","","Womens","USA"
"9546","Machete Betties","","","B Team","","http://www.houstonrollerderby.com/index.php/teams/machete-betties/","3421","","","Womens","USA"
"24826","Machine Gun Kellys","","","Home Team","","","13397","","2012-01-01","Womens","USA"
"20863","Machine Gun Mollies","","","Home Team","","","16732","","2017-10-29","Womens","Pacific"
"24983","Mackay City Roller Maidens","Mackay City","MCRM","Travel Team","Mackay, QLD, Australia","https://www.facebook.com/MackayCityRollerMaidens/info","","2010-06-01","","Womens","Australia"
"63121","Macomb Bombshells","Macomb","MBS","Travel Team","Macomb, IL","http://bombshellderby.webs.com/","","2013-11-02","2016-11-07","Womens","USA"
"39995","Mad Divas Junior Derby","Mad Divas","MDJD","Travel Team","Asheville, NC","https://www.facebook.com/maddivas/about","","","","Junior","USA"
"30899","Mad Dollies","","","Home Team","","","10152","","2015-12-31","Womens","USA"
"46270","Mad Hitters","","","B Team","","","9823","2014-01-01","","Womens","Canada"
"8085","Mad Megs","","","Home Team","","","8083","","2014-11-10","Womens","Europe"
"100561","Mad Monkeys Roller Derby","Mad Monkeys","MMRD","Travel Team","Rosario, Argentina","https://www.facebook.com/madmonkeysrollerderby/","","2016-10-15","","Womens","South America"
"33221","Madames of Massacre","Madames of Massacre","MOM","Travel Team","Greenville, TX","http://www.madamesofmassacre.com/","","2012-01-01","2015-08-01","Womens","USA"
"89990","Madams of Mayhem","Madams of Mayhem","MoM","Travel Team","Longview, TX","http://www.texasmayhem.com/","","","","Womens","USA"
"55456","MADE in KC","","","Exhibition Team","","","","","","Womens","USA"
"21446","Madhouse Madams","Madhouse Madams","MM","Travel Team","Spearfish, South Dakota","http://www.madhousemadams.com/","","2011-02-01","2018-01-01","Womens","USA"
"3425","Madison Roller Derby","Madison","MRD","Travel Team","Madison, WI","http://madisonrollerderby.org","","","","Womens","USA"
"74350","Madrid MadRiders","MadRiders","MRRR","Travel Team","Madrid, Spain","https://www.facebook.com/madridersrollerderby/","","2015-03-08","","Mens","Europe"
"102919","Madrid Remix Team","","","Exhibition Team","","","32157","2018-06-04","","Womens","Europe"
"10396","Magic City Misfits","Misfits","MCM","Travel Team","Jacksonville, FL","http://www.magiccitymisfits.com/","","2010-01-01","","Mens","USA"
"13612","Magic City Rollers","Magic City Rollers","MCR","Travel Team","Billings, MT","http://magiccityrollers.com/","","2009-04-01","","Womens","USA"
"30587","Magic City Rollers B Team","","","B Team","","","13612","","","Womens","USA"
"49564","Magic City Rollers Junior Derby League","Magic City Jr.","MCJR","Travel Team","Billings, MT","http://magiccityrollers.com/junior-league/","","","","Junior","USA"
"105740","Magma Monsters","","","Exhibition Team","","","36106","","","Womens","Europe"
"7859","Magnolia Roller Vixens","Magnolia Roller Vixens","MRG","Travel Team","Jackson, MS","http://www.magnoliarollervixens.com/","","","2016-08-28","Womens","USA"
"10262","Maiden Grrders","","","B Team","","http://glasgowrollerderby.com/teams/maiden-grrders/","7929","2009-09-01","","Womens","Europe"
"9351","Maiden Milwaukee","","","Home Team","","","3419","","2015-05-14","Womens","USA"
"49676","Maidens of Mayhem","","","Home Team","","","13403","2013-12-14","2015-11-11","Womens","USA"
"8050","Maidens of Mayhem","","","B Team","","","8049","","2014-08-10","Womens","USA"
"46390","Main Street Mafia","","","Home Team","","","16739","2014-01-01","2015-05-14","Womens","USA"
"3443","Maine Roller Derby","Maine","MRD","Travel Team","Portland, ME","http://www.mainerollerderby.com/","","","","Womens","USA"
"61384","Maitland Roller Girls","Maitland","MRG","Travel Team","Maitland, NSW, Australia","http://www.maitlandcityrollergirls.org/","","2013-09-01","","Womens","Australia"
"22073","Major Pains","","","B Team","","","13400","","2012-01-01","Womens","USA"
"69446","Major Turbulence","","","B Team","","","46934","","","Junior","USA"
"10148","Majority Whips","","","Home Team","","","3444","","","Womens","USA"
"56140","Makiabellas Roller Derby","Makiabellas","MRD","Travel Team","Armenia, Quindío, Colombia","https://twitter.com/MakiabellasRD","","","","Womens","South America"
"55439","Malditas Bastardas","Malditas Bastardas","MB","Travel Team","San Carlos de Bariloche, Río Negro, Argentina","https://www.facebook.com/malditasbastardas/info","","2014-02-01","","Womens","South America"
"94321","Malditas Lisiadas Roller Derby","Malditas Lisiadas","MLRD","Travel Team","Salta, Argentina","https://www.facebook.com/pg/malditaslisiadasRD/","","2015-02-10","","Womens","South America"
"110663","Malditas X Roller Derby","Malditas X","MXRD","Travel Team","Neuquen, Argentina","https://www.facebook.com/MalditasXrd/","","","","Womens","South America"
"103248","Malditos Perros Roller Derby","Malditos Perros","MPRD","Travel Team","Mexico","https://www.facebook.com/MalditosPerrosRollerDerby/","","2017-01-01","","Mens","South America"
"25137","Malice Springs Roller Derby","Malice Springs","MSRD","Travel Team","Alice Springs, NT, Australia","http://malicespringsrollerderby.com/","","2011-05-05","2016-01-01","Womens","Australia"
"93643","Malinches","","","B Team","","","60216","","","Womens","South America"
"35334","Malmö Royal Roller Derby","Malmö","MRRD","Travel Team","Malmö, Sweden","https://www.facebook.com/#!/MalmoRoyals?fref=ts","","","2015-12-09","Womens","Europe"
"48910","Mambas Negras Roller Derby","","","Home Team","","https://www.facebook.com/mambasnegrasrd/info","25183","2012-01-21","2018-12-31","Womens","South America"
"55418","Mambas Verdes","","","B Team","","","48910","","","Womens","South America"
"58121","Manawatu Roller Derby","Manawatu","MRD","Travel Team","Palmerston North, New Zealand","","","","2015-12-09","Mens","New Zealand"
"27195","Manchester Roller Derby (Co-Ed)","Manchester (Co-Ed)","MRD","Travel Team","Manchester, UK","","","","2015-01-01","Coed","Europe"
"17622","Manchester Roller Derby (Men's)","Manchester (Men's)","MRD","Travel Team","Manchester, UK","http://manchesterrollerderby.co.uk/index.php/2011-04-19-18-57-12/new-wheeled-order","","2010-03-01","","Mens","Europe"
"8958","Manchester Roller Derby (Women's)","Manchester","MRD","Travel Team","Manchester, UK","http://manchesterrollerderby.com/teams/checkerbroads/","","2010-10-01","","Womens","Europe"
"10414","Manchvegas Men In Black","Manchvegas Men","MMIB","Travel Team","Manchester, NH","http://www.facebook.com/mmibnh","","2009-01-01","2010-12-31","Mens","USA"
"24364","ManchVegas Roller Girls","ManchVegas","MVRG","Travel Team","Manchester, NH","http://manchvegasrollergirls.com/","","2007-10-01","2012-01-01","Womens","USA"
"88317","Mandrágoras Roller Derby","Mandrágoras","MRD","Travel Team","General Roca, Argentina","https://www.facebook.com/Mandragorasrollerderby/","","","","Womens","South America"
"9282","Manhattan Mayhem","","","Home Team","","http://www.gothamgirlsrollerderby.com/teams/manhattan-mayhem","3413","","","Womens","USA"
"48431","Maniac Monsters Mainz","Maniac Monsters Mainz","MMM","Travel Team","Mainz, Germany","https://www.facebook.com/ManiacMonstersMainz?fref=ts","","","","Womens","Europe"
"7148","Manic Attackers","","","Home Team","","http://www.windycityrollers.com/home-teams/manic-attackers/","3410","","2018-01-01","Womens","USA"
"24242","Manifest Destiny","","","Exhibition Team","","","","","2008-09-22","Womens","USA"
"26792","Mankato Area Derby Girls","Mankato","MAD","Travel Team","Mankato, MN","https://mankatoareaderbygirls.wordpress.com/","","2012-04-10","","Womens","USA"
"26104","Manneken Beasts","Manneken Beasts","MB","Travel Team","Brussels, Belgium","http://www.facebook.com/mannekenbeasts","","","","Mens","Europe"
"24091","Mans Ruin Roller Derby","Mans Ruin","MRRD","Travel Team","Chester, NY","http://www.mansruinrollerderby.com/","","","2014-07-15","Womens","USA"
"18663","Mansfield Roller Derby","Mansfield","MMRD","Travel Team","Mansfield, UK","https://www.facebook.com/mansfieldrollerderby/","","","","Womens","Europe"
"81696","Mansfield Roller Derby B team","","","B Team","","","18663","2016-06-01","","Womens","Europe"
"90591","Maquina Del Mal Feminino","MM Feminino","MM","Travel Team","Bogotá, Distrito Capital, Colombia","https://www.facebook.com/MaquinaDelMalRDM/","","2017-02-01","","Womens","South America"
"56188","Maquina Del Mal Roller Derby Maculino","Maquina Del Mal","MDMD","Travel Team","Bogotá, Distrito Capital, Colombia","https://www.facebook.com/MaquinaDelMalRDM/info","","2013-08-12","","Mens","South America"
"21239","Marauding Mollys","","","Home Team","","","3645","","","Womens","USA"
"41184","Margaret River Roller Derby","Margaret River","MRRD","Travel Team","Margaret River, WA, Australia","https://www.facebook.com/pages/Margaret-River-Roller-Derby/270658642983659?id=270658642983659&sk=info","","2011-12-11","","Womens","Australia"
"11516","Margarita Villains","","","Home Team","","","9805","","","Womens","Canada"
"16468","Marietta","","","B Team","","http://www.mariettaderbydarlins.com/","58599","2011-04-01","","Womens","USA"
"9263","Marigny Antoinettes","","","Home Team","","","3397","2007-01-01","2009-01-01","Womens","USA"
"57066","MARS","","","Exhibition Team","","","","","","Junior","USA"
"88628","Mars Invaders","","","B Team","","","11050","","","Womens","Europe"
"41270","Marseille Roller Derby Club (Men's)","Marseille (Men's)","MRDC","Travel Team","Marseille, France","http://www.marseillerollerderby.com/","","","","Mens","Europe"
"11050","Marseille Roller Derby Club (Women's)","Marseille","MRDC","Travel Team","Marseille, France","https://www.facebook.com/marseillerollerderby/","","","","Womens","Europe"
"42978","Maryland All Stars","","","Exhibition Team","","https://www.facebook.com/MarylandRollerDerby","","","","Womens","USA"
"22966","Mascara Massacre","","","Home Team","","","8125","","2017-10-29","Womens","New Zealand"
"94347","Mashup Mavens","","","Exhibition Team","","","59139","2017-05-01","","Womens","USA"
"28955","Mason Dixon B Team","","","B Team","","","8046","","2011-05-15","Womens","USA"
"8046","Mason-Dixon Roller Vixens","Mason-Dixon","MDRV","Travel Team","Hagerstown, MD","http://masondixonrollervixens.com/","","2007-06-01","","Womens","USA"
"11255","Mass Attack Roller Derby","Mass Attack","MARD","Travel Team","Taunton, MA","http://massattackrollerderby.com/","","","","Womens","USA"
"10400","Mass Maelstrom Roller Derby","Mass Maelstrom","MMRD","Travel Team","Lancaster, MA","http://massmensrollerderby.com/","","2010-01-01","","Mens","USA"
"11256","Mass Murdah","","","Home Team","","","11255","","2013-01-01","Womens","USA"
"33112","Masters of Mayhem Roller Derby","Masters of Mayhem","MMRD","Travel Team","Abilene, KS","https://sites.google.com/site/mastersofmayhemrderby/","","2011-12-01","","Womens","USA"
"47007","Maui Junior Varsity","","","B Team","","","24282","","2015-04-01","Womens","USA"
"25420","Maui Owie","","","Exhibition Team","","","24282","","","Womens","USA"
"24282","Maui Rollergirls","Maui","MRG","Travel Team","Kihei, HI","http://mauirollergirls.com/","","","","Womens","USA"
"25624","Maul Teasers","","","Home Team","","","15327","","2015-01-01","Womens","Australia"
"28005","Mayhem","","","Exhibition Team","","","20989","2013-02-23","","Womens","USA"
"21737","Mayhem Medics","","","Home Team","","","7819","","2013-01-10","Womens","USA"
"8109","McLean County MissFits","McLean County","MCM","Travel Team","Danvers, IL","http://www.mcleancountymissfits.org/","","","2016-01-01","Womens","USA"
"55424","MDQueens Roller Derby","MDQueens","MDQD","Travel Team","Mar del Plata, Buenos Aires, Argentina","https://www.facebook.com/mdqueensrollerderby/info","","2012-10-05","","Womens","South America"
"25956","Mean City Roller Derby (Men's)","Mean City Men","MCRD(M)","Travel Team","Glasgow, UK","http://www.facebook.com/MeanCityRollerDerby","","","2016-12-31","Mens","Europe"
"89652","Mean City Roller Derby (OTA)","Mean City","MCRD","Travel Team","Glasgow, UK","https://www.facebook.com/MeanCityRollerDerby","","","","Coed","Europe"
"76262","Mean City Roller Derby (Women's)","Mean City Women","MCRD(W)","Travel Team","Glasgow, UK","http://www.facebook.com/MeanCityRollerDerby","","","","Womens","Europe"
"38127","Mean Town Roller Derby","Mean Town","MTRD","Exhibition Team","Glasgow, UK","","","","","Coed","Europe"
